affected_macaddress,alerted_macaddress,severity_level,location
98:ca:33:95:8c:fa,88:66:a5:00:ff:ff,severe,1st_floor
98:ca:33:95:8c:fa,98:10:e8:06:82:52,severe,1st_floor
98:ca:33:95:8c:fa,88:66:a5:3b:ce:4f,severe,1st_floor
98:ca:33:95:8c:fa,7c:b2:7d:86:43:9a,severe,1st_floor
98:ca:33:95:8c:fa,8c:8e:f2:a0:91:09,severe,1st_floor
98:ca:33:95:8c:fa,9c:da:3e:7f:a0:ee,severe,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:55:f1:6e,mild,1st_floor
9c:da:3e:7e:f8:ce,8c:8e:f2:02:86:b5,mild,1st_floor
9c:da:3e:7e:f8:ce,94:94:26:5c:0d:77,mild,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:97:34:60,mild,1st_floor
9c:da:3e:7e:f8:ce,cc:44:63:23:c8:f9,mild,1st_floor
9c:da:3e:7e:f8:ce,38:78:62:ec:78:16,mild,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:12:7c:b1,mild,1st_floor
9c:da:3e:7e:f8:ce,5c:f7:e6:e7:ff:62,mild,1st_floor
9c:da:3e:7e:f8:ce,9c:da:3e:7f:a0:da,mild,1st_floor
9c:da:3e:7e:f8:ce,e4:70:b8:82:85:a7,mild,1st_floor
9c:da:3e:7e:f8:ce,d0:77:14:23:f3:c5,mild,1st_floor
9c:da:3e:7e:f8:ce,9c:da:3e:7f:a1:2a,mild,1st_floor
9c:da:3e:7e:f8:ce,9c:da:3e:7f:8e:bf,mild,1st_floor
9c:da:3e:7e:f8:ce,0c:51:01:b7:15:11,mild,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:1d:61:ae,mild,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:55:ad:91,mild,1st_floor
9c:da:3e:7e:f8:ce,9c:da:3e:7f:a3:0f,mild,1st_floor
9c:da:3e:7e:f8:ce,6c:96:cf:c7:43:1f,mild,1st_floor
9c:da:3e:7e:f8:ce,10:02:b5:e3:08:eb,mild,1st_floor
9c:da:3e:7e:f8:ce,9c:da:3e:80:28:c1,mild,1st_floor
9c:da:3e:7e:f8:ce,28:16:ad:17:e4:b3,mild,1st_floor
9c:da:3e:7e:f8:ce,48:a4:72:ae:11:5e,moderate,1st_floor
9c:da:3e:7e:f8:ce,98:10:e8:3b:08:d7,moderate,1st_floor
9c:da:3e:7e:f8:ce,5c:5f:67:8b:e1:56,moderate,1st_floor
9c:da:3e:7e:f8:ce,7c:b2:7d:87:76:48,moderate,1st_floor
9c:da:3e:7e:f8:ce,9c:da:3e:69:ca:bc,moderate,1st_floor
9c:da:3e:7e:f8:ce,8c:83:e1:48:c8:28,moderate,1st_floor
9c:da:3e:7e:f8:ce,a4:c3:f0:a1:fc:0c,moderate,1st_floor
9c:da:3e:7e:f8:ce,24:1b:7a:1b:eb:ba,moderate,1st_floor
9c:da:3e:7e:f8:ce,8c:f5:a3:ce:1e:dc,moderate,1st_floor
9c:da:3e:7e:f8:ce,04:d6:aa:c0:d8:56,moderate,1st_floor
9c:da:3e:7e:f8:ce,48:a4:72:ae:11:86,severe,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:98:30:6d,severe,1st_floor
9c:da:3e:7e:f8:ce,c0:dc:da:00:e3:a9,severe,1st_floor
9c:da:3e:7e:f8:ce,8c:8e:f2:a0:91:09,severe,1st_floor
9c:da:3e:7e:f8:ce,98:10:e8:07:e0:5b,severe,1st_floor
9c:da:3e:7e:f8:ce,c4:61:8b:a4:a8:7a,severe,1st_floor
9c:da:3e:7e:f8:ce,90:61:ae:25:9f:63,severe,1st_floor
9c:da:3e:7e:f8:ce,0c:51:01:b3:e5:c5,severe,1st_floor
9c:da:3e:7e:f8:ce,5c:5f:67:8b:1c:5d,severe,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:56:00:19,severe,1st_floor
9c:da:3e:7e:f8:ce,cc:44:63:23:82:77,severe,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:3b:66:5b,severe,1st_floor
9c:da:3e:7e:f8:ce,3c:cd:36:a3:4c:63,severe,1st_floor
9c:da:3e:7e:f8:ce,7c:b2:7d:85:d6:e4,severe,1st_floor
9c:da:3e:7e:f8:ce,5c:5f:67:8b:e2:00,severe,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:da:3a:cf,severe,1st_floor
9c:da:3e:7e:f8:ce,8c:8e:f2:a6:0b:d3,severe,1st_floor
9c:da:3e:7e:f8:ce,5c:5f:67:8b:f2:0e,severe,1st_floor
9c:da:3e:7e:f8:ce,5c:5f:67:8b:ec:c8,severe,1st_floor
9c:da:3e:7e:f8:ce,5c:5f:67:8b:f1:eb,severe,1st_floor
9c:da:3e:7e:f8:ce,5c:5f:67:8b:1c:62,severe,1st_floor
9c:da:3e:7e:f8:ce,00:b3:62:26:15:04,severe,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:42:91:21,severe,1st_floor
9c:da:3e:7e:f8:ce,5c:5f:67:8b:f1:d7,severe,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:8f:bb:ad,severe,1st_floor
9c:da:3e:7e:f8:ce,9c:f4:8e:d3:0d:ba,severe,1st_floor
9c:da:3e:7e:f8:ce,a4:c3:f0:a5:f1:09,severe,1st_floor
9c:da:3e:7e:f8:ce,e4:a7:a0:99:dd:06,severe,1st_floor
9c:da:3e:7e:f8:ce,88:66:a5:0c:b4:83,severe,1st_floor
9c:da:3e:7e:f8:ce,8c:8e:f2:b1:14:ee,severe,1st_floor
9c:da:3e:7e:f8:ce,7c:b2:7d:86:43:31,severe,1st_floor
9c:da:3e:7e:f8:ce,90:61:ae:25:4b:67,severe,1st_floor
9c:da:3e:7e:f8:ce,9c:da:3e:7f:a0:ee,severe,1st_floor
80:e6:50:6a:60:19,a4:e9:75:a3:fd:4d,mild,1st_floor
80:e6:50:6a:60:19,e4:a7:a0:99:dd:f1,mild,1st_floor
80:e6:50:6a:60:19,9c:da:3e:7e:f7:8e,mild,1st_floor
80:e6:50:6a:60:19,9c:f4:8e:d4:c2:44,mild,1st_floor
80:e6:50:6a:60:19,98:10:e8:3a:8a:c2,mild,1st_floor
80:e6:50:6a:60:19,e4:a7:a0:99:bc:0e,moderate,1st_floor
80:e6:50:6a:60:19,98:10:e8:3b:13:05,moderate,1st_floor
80:e6:50:6a:60:19,88:da:1a:28:07:14,moderate,1st_floor
80:e6:50:6a:60:19,88:66:a5:da:b1:45,severe,1st_floor
80:e6:50:6a:60:19,9c:da:3e:7f:a0:6c,severe,1st_floor
80:e6:50:6a:60:19,9c:da:3e:7f:a0:da,severe,1st_floor
80:e6:50:6a:60:19,c4:61:8b:9a:4c:81,severe,1st_floor
80:e6:50:6a:60:19,88:66:a5:18:4d:cd,severe,1st_floor
80:e6:50:6a:60:19,28:16:ad:17:e4:b3,severe,1st_floor
80:e6:50:6a:60:19,9c:da:3e:7f:a1:48,severe,1st_floor
80:e6:50:6a:60:19,b4:9c:df:80:03:98,severe,1st_floor
80:e6:50:6a:60:19,10:02:b5:e3:09:40,severe,1st_floor
80:e6:50:6a:60:19,88:66:a5:55:52:f9,severe,1st_floor
80:e6:50:6a:60:19,cc:44:63:23:c8:f9,severe,1st_floor
80:e6:50:6a:60:19,08:e6:89:17:48:61,severe,1st_floor
80:e6:50:6a:60:19,48:a4:72:ae:12:7b,severe,1st_floor
80:e6:50:6a:60:19,98:10:e8:3b:08:d7,severe,1st_floor
80:e6:50:6a:60:19,98:10:e8:39:f6:14,severe,1st_floor
80:e6:50:6a:60:19,3c:cd:36:a3:4c:63,severe,1st_floor
9c:da:3e:69:ca:fd,9c:da:3e:69:d3:ef,mild,1st_floor
9c:da:3e:69:ca:fd,88:66:a5:1a:ba:53,mild,1st_floor
9c:da:3e:69:ca:fd,88:66:a5:4d:6c:de,mild,1st_floor
9c:da:3e:69:ca:fd,9c:da:3e:7e:f7:75,mild,1st_floor
9c:da:3e:69:ca:fd,9c:da:3e:7f:8e:01,mild,1st_floor
9c:da:3e:69:ca:fd,48:a4:72:ab:61:57,mild,1st_floor
9c:da:3e:69:ca:fd,e0:d0:83:56:6e:71,mild,1st_floor
9c:da:3e:69:ca:fd,5c:5f:67:8b:1c:76,mild,1st_floor
9c:da:3e:69:ca:fd,80:0c:67:bd:1c:89,mild,1st_floor
9c:da:3e:69:ca:fd,e4:a7:a0:99:db:cb,mild,1st_floor
9c:da:3e:69:ca:fd,88:66:a5:3d:99:eb,mild,1st_floor
9c:da:3e:69:ca:fd,48:a4:72:ae:12:8f,mild,1st_floor
9c:da:3e:69:ca:fd,18:5e:0f:ec:f0:a9,moderate,1st_floor
9c:da:3e:69:ca:fd,40:e2:30:cd:e6:55,moderate,1st_floor
9c:da:3e:69:ca:fd,30:07:4d:72:11:54,moderate,1st_floor
9c:da:3e:69:ca:fd,a8:db:03:52:33:06,moderate,1st_floor
9c:da:3e:69:ca:fd,5c:5f:67:8b:1c:7b,moderate,1st_floor
9c:da:3e:69:ca:fd,9c:b6:d0:e1:72:9f,moderate,1st_floor
9c:da:3e:69:ca:fd,fc:4d:d4:55:31:b4,moderate,1st_floor
9c:da:3e:69:ca:fd,14:9f:3c:59:78:c5,moderate,1st_floor
9c:da:3e:69:ca:fd,3c:f8:62:6c:86:4e,moderate,1st_floor
9c:da:3e:69:ca:fd,04:d3:b0:f1:cf:e3,moderate,1st_floor
9c:da:3e:69:ca:fd,3c:f8:62:6b:4e:d2,moderate,1st_floor
9c:da:3e:69:ca:fd,f8:2d:7c:5a:14:67,moderate,1st_floor
9c:da:3e:69:ca:fd,c0:b6:f9:f5:58:d4,moderate,1st_floor
9c:da:3e:69:ca:fd,c4:e9:84:09:a4:6f,moderate,1st_floor
9c:da:3e:69:ca:fd,04:d6:aa:c0:d8:56,moderate,1st_floor
9c:da:3e:69:ca:fd,f8:2d:7c:dc:dc:b8,moderate,1st_floor
9c:da:3e:69:ca:fd,98:10:e8:07:b6:8f,severe,1st_floor
9c:da:3e:69:ca:fd,14:ab:c5:09:b7:53,severe,1st_floor
9c:da:3e:69:ca:fd,c0:d2:dd:66:08:99,severe,1st_floor
9c:da:3e:69:ca:fd,88:66:a5:54:fb:b9,severe,1st_floor
9c:da:3e:69:ca:fd,e4:a7:a0:99:dc:f7,severe,1st_floor
9c:da:3e:69:ca:fd,00:23:a7:e5:b3:b4,severe,1st_floor
9c:da:3e:69:ca:fd,cc:c0:79:0b:9a:2a,severe,1st_floor
9c:da:3e:69:ca:fd,cc:44:63:12:2a:3f,severe,1st_floor
9c:da:3e:69:ca:fd,98:10:e8:08:66:44,severe,1st_floor
9c:da:3e:69:ca:fd,18:5e:0f:ec:f0:77,severe,1st_floor
9c:da:3e:69:ca:fd,7c:b2:7d:85:ba:06,severe,1st_floor
c4:e9:84:09:a4:6f,9c:da:3e:69:d3:ef,mild,1st_floor
c4:e9:84:09:a4:6f,88:66:a5:1a:ba:53,mild,1st_floor
c4:e9:84:09:a4:6f,88:66:a5:4d:6c:de,mild,1st_floor
c4:e9:84:09:a4:6f,9c:da:3e:7e:f7:75,mild,1st_floor
c4:e9:84:09:a4:6f,9c:da:3e:7f:8e:01,mild,1st_floor
c4:e9:84:09:a4:6f,48:a4:72:ab:61:57,mild,1st_floor
c4:e9:84:09:a4:6f,e0:d0:83:56:6e:71,mild,1st_floor
c4:e9:84:09:a4:6f,5c:5f:67:8b:1c:76,mild,1st_floor
c4:e9:84:09:a4:6f,80:0c:67:bd:1c:89,mild,1st_floor
c4:e9:84:09:a4:6f,e4:a7:a0:99:db:cb,mild,1st_floor
c4:e9:84:09:a4:6f,88:66:a5:3d:99:eb,mild,1st_floor
c4:e9:84:09:a4:6f,48:a4:72:ae:12:8f,mild,1st_floor
c4:e9:84:09:a4:6f,9c:da:3e:69:ca:fd,moderate,1st_floor
c4:e9:84:09:a4:6f,18:5e:0f:ec:f0:a9,moderate,1st_floor
c4:e9:84:09:a4:6f,18:5e:0f:ec:f0:77,moderate,1st_floor
c4:e9:84:09:a4:6f,98:10:e8:07:b6:8f,moderate,1st_floor
c4:e9:84:09:a4:6f,cc:44:63:12:2a:3f,moderate,1st_floor
c4:e9:84:09:a4:6f,30:07:4d:72:11:54,moderate,1st_floor
c4:e9:84:09:a4:6f,98:10:e8:08:66:44,moderate,1st_floor
c4:e9:84:09:a4:6f,5c:5f:67:8b:1c:7b,moderate,1st_floor
c4:e9:84:09:a4:6f,00:23:a7:e5:b3:b4,moderate,1st_floor
c4:e9:84:09:a4:6f,e4:a7:a0:99:dc:f7,moderate,1st_floor
c4:e9:84:09:a4:6f,7c:b2:7d:85:ba:06,moderate,1st_floor
c4:e9:84:09:a4:6f,3c:f8:62:6c:86:4e,moderate,1st_floor
c4:e9:84:09:a4:6f,cc:c0:79:0b:9a:2a,moderate,1st_floor
c4:e9:84:09:a4:6f,14:ab:c5:09:b7:53,moderate,1st_floor
c4:e9:84:09:a4:6f,04:d6:aa:c0:d8:56,moderate,1st_floor
c4:e9:84:09:a4:6f,f8:2d:7c:dc:dc:b8,moderate,1st_floor
c4:e9:84:09:a4:6f,88:66:a5:54:fb:b9,moderate,1st_floor
c4:e9:84:09:a4:6f,fc:4d:d4:55:31:b4,severe,1st_floor
c4:e9:84:09:a4:6f,c0:d2:dd:66:08:99,severe,1st_floor
c4:e9:84:09:a4:6f,9c:b6:d0:e1:72:9f,severe,1st_floor
c4:e9:84:09:a4:6f,a8:db:03:52:33:06,severe,1st_floor
c4:e9:84:09:a4:6f,40:e2:30:cd:e6:55,severe,1st_floor
c4:e9:84:09:a4:6f,c0:b6:f9:f5:58:d4,severe,1st_floor
c4:e9:84:09:a4:6f,14:9f:3c:59:78:c5,severe,1st_floor
c4:e9:84:09:a4:6f,f8:2d:7c:5a:14:67,severe,1st_floor
c4:e9:84:09:a4:6f,04:d3:b0:f1:cf:e3,severe,1st_floor
c4:e9:84:09:a4:6f,3c:f8:62:6b:4e:d2,severe,1st_floor
80:0c:67:bd:1c:89,c0:d2:dd:66:08:99,mild,1st_floor
80:0c:67:bd:1c:89,04:d3:b0:f1:cf:e3,mild,1st_floor
80:0c:67:bd:1c:89,9c:da:3e:69:d3:ef,mild,1st_floor
80:0c:67:bd:1c:89,88:66:a5:97:34:60,mild,1st_floor
80:0c:67:bd:1c:89,00:23:a7:e5:b3:b4,mild,1st_floor
80:0c:67:bd:1c:89,88:66:a5:54:fb:b9,mild,1st_floor
80:0c:67:bd:1c:89,3c:f8:62:6c:86:4e,mild,1st_floor
80:0c:67:bd:1c:89,5c:5f:67:8b:1c:7b,mild,1st_floor
80:0c:67:bd:1c:89,9c:da:3e:69:d3:e0,mild,1st_floor
80:0c:67:bd:1c:89,7c:b2:7d:85:ba:06,mild,1st_floor
80:0c:67:bd:1c:89,98:10:e8:07:b6:8f,mild,1st_floor
80:0c:67:bd:1c:89,cc:44:63:12:2a:3f,mild,1st_floor
80:0c:67:bd:1c:89,bc:e1:43:0e:5a:87,mild,1st_floor
80:0c:67:bd:1c:89,f8:2d:7c:5a:14:67,mild,1st_floor
80:0c:67:bd:1c:89,9c:b6:d0:e1:72:9f,mild,1st_floor
80:0c:67:bd:1c:89,f8:2d:7c:dc:dc:b8,mild,1st_floor
80:0c:67:bd:1c:89,88:66:a5:1a:ba:53,mild,1st_floor
80:0c:67:bd:1c:89,88:66:a5:4d:6c:de,mild,1st_floor
80:0c:67:bd:1c:89,9c:da:3e:7e:f7:75,mild,1st_floor
80:0c:67:bd:1c:89,8c:83:e1:48:c8:28,mild,1st_floor
80:0c:67:bd:1c:89,7c:b2:7d:87:76:48,mild,1st_floor
80:0c:67:bd:1c:89,9c:da:3e:7f:8e:01,mild,1st_floor
80:0c:67:bd:1c:89,14:9f:3c:59:78:c5,mild,1st_floor
80:0c:67:bd:1c:89,48:a4:72:ab:61:57,mild,1st_floor
80:0c:67:bd:1c:89,98:10:e8:08:66:44,mild,1st_floor
80:0c:67:bd:1c:89,18:5e:0f:ec:f0:77,mild,1st_floor
80:0c:67:bd:1c:89,e0:d0:83:56:6e:71,mild,1st_floor
80:0c:67:bd:1c:89,14:ab:c5:09:b7:53,mild,1st_floor
80:0c:67:bd:1c:89,c0:b6:f9:f5:58:d4,mild,1st_floor
80:0c:67:bd:1c:89,04:d6:aa:c0:d8:56,mild,1st_floor
80:0c:67:bd:1c:89,9c:da:3e:69:ca:fd,mild,1st_floor
80:0c:67:bd:1c:89,5c:5f:67:8b:1c:76,mild,1st_floor
80:0c:67:bd:1c:89,c4:e9:84:09:a4:6f,mild,1st_floor
80:0c:67:bd:1c:89,18:5e:0f:ec:f0:a9,mild,1st_floor
80:0c:67:bd:1c:89,e4:a7:a0:99:dc:f7,mild,1st_floor
80:0c:67:bd:1c:89,40:e2:30:cd:e6:55,mild,1st_floor
80:0c:67:bd:1c:89,3c:f8:62:6b:4e:d2,mild,1st_floor
80:0c:67:bd:1c:89,e4:a7:a0:99:db:cb,mild,1st_floor
80:0c:67:bd:1c:89,88:66:a5:3d:99:eb,mild,1st_floor
80:0c:67:bd:1c:89,30:07:4d:72:11:54,mild,1st_floor
80:0c:67:bd:1c:89,cc:c0:79:0b:9a:2a,mild,1st_floor
80:0c:67:bd:1c:89,48:a4:72:ae:12:8f,mild,1st_floor
80:0c:67:bd:1c:89,a8:db:03:52:33:06,mild,1st_floor
80:0c:67:bd:1c:89,fc:4d:d4:55:31:b4,mild,1st_floor
88:66:a5:1d:61:ae,48:a4:72:ae:11:5e,mild,1st_floor
88:66:a5:1d:61:ae,88:66:a5:55:f1:6e,mild,1st_floor
88:66:a5:1d:61:ae,9c:da:3e:69:d3:ef,mild,1st_floor
88:66:a5:1d:61:ae,88:66:a5:97:34:60,mild,1st_floor
88:66:a5:1d:61:ae,cc:44:63:23:c8:f9,mild,1st_floor
88:66:a5:1d:61:ae,98:10:e8:3b:08:d7,mild,1st_floor
88:66:a5:1d:61:ae,a4:c3:f0:a1:fc:0c,mild,1st_floor
88:66:a5:1d:61:ae,a4:c3:f0:a5:f1:4f,mild,1st_floor
88:66:a5:1d:61:ae,8c:83:e1:48:c8:28,mild,1st_floor
88:66:a5:1d:61:ae,7c:b2:7d:87:76:48,mild,1st_floor
88:66:a5:1d:61:ae,9c:da:3e:7f:a0:da,mild,1st_floor
88:66:a5:1d:61:ae,9c:da:3e:7e:f8:ce,mild,1st_floor
88:66:a5:1d:61:ae,9c:da:3e:7f:8e:bf,mild,1st_floor
88:66:a5:1d:61:ae,9c:da:3e:69:ca:bc,mild,1st_floor
88:66:a5:1d:61:ae,28:16:ad:17:e4:b3,mild,1st_floor
88:66:a5:1d:61:ae,38:78:62:ec:78:16,moderate,1st_floor
88:66:a5:1d:61:ae,9c:da:3e:7f:8e:01,moderate,1st_floor
88:66:a5:1d:61:ae,04:d6:aa:c0:d8:56,moderate,1st_floor
88:66:a5:1d:61:ae,5c:5f:67:8b:e1:56,moderate,1st_floor
88:66:a5:1d:61:ae,d0:77:14:23:f3:c5,moderate,1st_floor
88:66:a5:1d:61:ae,14:9f:3c:59:78:c5,moderate,1st_floor
88:66:a5:1d:61:ae,e0:d0:83:56:6e:71,moderate,1st_floor
c4:6e:1f:1c:f2:9b,5c:f7:e6:e6:bb:2a,mild,1st_floor
c4:6e:1f:1c:f2:9b,5c:f7:e6:e3:e3:2c,mild,1st_floor
c4:6e:1f:1c:f2:9b,5c:5f:67:8b:29:dc,mild,1st_floor
c4:6e:1f:1c:f2:9b,88:66:a5:17:7b:51,mild,1st_floor
c4:6e:1f:1c:f2:9b,c0:ee:fb:72:2d:50,mild,1st_floor
c4:6e:1f:1c:f2:9b,88:66:a5:43:92:e8,mild,1st_floor
c4:6e:1f:1c:f2:9b,b4:9c:df:78:0a:65,mild,1st_floor
c4:6e:1f:1c:f2:9b,64:70:33:8a:84:53,mild,1st_floor
c4:6e:1f:1c:f2:9b,c0:e8:62:64:08:76,moderate,1st_floor
c4:6e:1f:1c:f2:9b,0c:51:01:9f:36:99,moderate,1st_floor
c4:6e:1f:1c:f2:9b,cc:20:e8:20:41:74,moderate,1st_floor
c4:6e:1f:1c:f2:9b,88:66:a5:1a:b2:f7,moderate,1st_floor
c4:6e:1f:1c:f2:9b,24:1b:7a:99:36:b1,moderate,1st_floor
c4:6e:1f:1c:f2:9b,88:66:a5:1f:0b:05,moderate,1st_floor
c4:6e:1f:1c:f2:9b,88:66:a5:a1:65:4e,moderate,1st_floor
c4:6e:1f:1c:f2:9b,24:1b:7a:a4:7f:52,moderate,1st_floor
c4:6e:1f:1c:f2:9b,04:ea:56:92:f9:9b,moderate,1st_floor
c4:6e:1f:1c:f2:9b,b4:9c:df:64:5e:04,moderate,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:56:00:19,mild,1st_floor
6c:96:cf:c7:43:1f,5c:5f:67:8b:f1:eb,mild,1st_floor
6c:96:cf:c7:43:1f,24:1b:7a:1b:eb:ba,mild,1st_floor
6c:96:cf:c7:43:1f,9c:f4:8e:d3:0d:ba,mild,1st_floor
6c:96:cf:c7:43:1f,5c:5f:67:8b:f2:0e,mild,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:98:30:6d,mild,1st_floor
6c:96:cf:c7:43:1f,98:10:e8:07:e0:5b,mild,1st_floor
6c:96:cf:c7:43:1f,7c:b2:7d:85:d6:e4,mild,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:8f:bb:ad,mild,1st_floor
6c:96:cf:c7:43:1f,00:b3:62:26:15:04,mild,1st_floor
6c:96:cf:c7:43:1f,5c:5f:67:8b:e2:00,mild,1st_floor
6c:96:cf:c7:43:1f,c4:61:8b:a4:a8:7a,mild,1st_floor
6c:96:cf:c7:43:1f,5c:5f:67:8b:1c:62,mild,1st_floor
6c:96:cf:c7:43:1f,a4:c3:f0:a5:f1:09,mild,1st_floor
6c:96:cf:c7:43:1f,00:b3:62:de:41:e9,mild,1st_floor
6c:96:cf:c7:43:1f,9c:da:3e:7e:f8:ce,mild,1st_floor
6c:96:cf:c7:43:1f,cc:44:63:23:82:77,mild,1st_floor
6c:96:cf:c7:43:1f,90:61:ae:25:9f:63,mild,1st_floor
6c:96:cf:c7:43:1f,c0:dc:da:00:e3:a9,mild,1st_floor
6c:96:cf:c7:43:1f,0c:51:01:b7:15:11,mild,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:0c:b4:83,mild,1st_floor
6c:96:cf:c7:43:1f,48:a4:72:ae:11:86,mild,1st_floor
6c:96:cf:c7:43:1f,7c:b2:7d:86:43:31,mild,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:3b:66:5b,mild,1st_floor
6c:96:cf:c7:43:1f,9c:da:3e:7f:a0:ee,mild,1st_floor
6c:96:cf:c7:43:1f,9c:da:3e:7f:a3:0f,mild,1st_floor
6c:96:cf:c7:43:1f,e4:a7:a0:99:dd:06,mild,1st_floor
6c:96:cf:c7:43:1f,8c:8e:f2:a6:0b:d3,mild,1st_floor
6c:96:cf:c7:43:1f,10:02:b5:e3:08:eb,mild,1st_floor
6c:96:cf:c7:43:1f,90:61:ae:25:4b:67,mild,1st_floor
6c:96:cf:c7:43:1f,24:1b:7a:1e:3a:62,moderate,1st_floor
6c:96:cf:c7:43:1f,8c:8e:f2:b1:14:ee,moderate,1st_floor
6c:96:cf:c7:43:1f,8c:8e:f2:02:86:b5,moderate,1st_floor
6c:96:cf:c7:43:1f,8c:8e:f2:a0:91:09,moderate,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:42:91:21,moderate,1st_floor
6c:96:cf:c7:43:1f,5c:5f:67:8b:f1:d7,moderate,1st_floor
6c:96:cf:c7:43:1f,98:10:e8:06:85:6a,moderate,1st_floor
6c:96:cf:c7:43:1f,e4:70:b8:82:85:a7,moderate,1st_floor
6c:96:cf:c7:43:1f,48:45:20:37:cf:b7,moderate,1st_floor
6c:96:cf:c7:43:1f,5c:5f:67:8b:ec:c8,moderate,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:55:ac:f8,moderate,1st_floor
6c:96:cf:c7:43:1f,3c:cd:36:a3:4c:63,moderate,1st_floor
6c:96:cf:c7:43:1f,ec:ad:b8:69:0f:f6,moderate,1st_floor
6c:96:cf:c7:43:1f,5c:f7:e6:e7:ff:62,moderate,1st_floor
6c:96:cf:c7:43:1f,0c:51:01:b3:e5:c5,moderate,1st_floor
6c:96:cf:c7:43:1f,5c:5f:67:8b:1d:20,moderate,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:55:ad:91,moderate,1st_floor
6c:96:cf:c7:43:1f,6c:c7:ec:36:92:15,moderate,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:18:4d:cd,moderate,1st_floor
6c:96:cf:c7:43:1f,94:94:26:5c:0d:77,moderate,1st_floor
6c:96:cf:c7:43:1f,08:c5:e1:85:0a:88,moderate,1st_floor
6c:96:cf:c7:43:1f,8c:f5:a3:ce:1e:dc,moderate,1st_floor
6c:96:cf:c7:43:1f,88:66:a5:da:3a:cf,moderate,1st_floor
6c:96:cf:c7:43:1f,5c:5f:67:8b:1c:5d,moderate,1st_floor
88:66:a5:3b:ce:4f,9c:f4:8e:d2:9c:9e,mild,1st_floor
88:66:a5:3b:ce:4f,88:66:a5:56:00:19,mild,1st_floor
88:66:a5:3b:ce:4f,5c:f7:e6:e5:33:3e,mild,1st_floor
88:66:a5:3b:ce:4f,a4:e9:75:a3:fd:4d,mild,1st_floor
88:66:a5:3b:ce:4f,5c:5f:67:8b:ec:c8,mild,1st_floor
88:66:a5:3b:ce:4f,7c:b2:7d:86:43:9a,mild,1st_floor
88:66:a5:3b:ce:4f,48:a4:72:ae:12:4e,mild,1st_floor
88:66:a5:3b:ce:4f,90:61:ae:25:a1:6b,mild,1st_floor
88:66:a5:3b:ce:4f,88:66:a5:0e:7c:26,mild,1st_floor
88:66:a5:3b:ce:4f,8c:f5:a3:de:63:25,mild,1st_floor
88:66:a5:3b:ce:4f,5c:5f:67:8b:f2:36,mild,1st_floor
88:66:a5:3b:ce:4f,48:a4:72:9a:d8:a0,mild,1st_floor
88:66:a5:3b:ce:4f,88:66:a5:8f:a7:85,mild,1st_floor
88:66:a5:3b:ce:4f,48:a4:72:ae:12:62,mild,1st_floor
88:66:a5:3b:ce:4f,7c:b2:7d:85:ba:06,mild,1st_floor
88:66:a5:3b:ce:4f,88:66:a5:12:7c:b1,mild,1st_floor
88:66:a5:3b:ce:4f,48:a4:72:ae:12:8f,mild,1st_floor
88:66:a5:3b:ce:4f,00:b3:62:de:41:e9,mild,1st_floor
88:66:a5:3b:ce:4f,5c:5f:67:8b:f1:d7,mild,1st_floor
88:66:a5:3b:ce:4f,6c:96:cf:ca:e0:9c,mild,1st_floor
88:66:a5:3b:ce:4f,9c:f4:8e:d4:c2:44,mild,1st_floor
88:66:a5:3b:ce:4f,cc:44:63:23:82:77,mild,1st_floor
88:66:a5:3b:ce:4f,98:10:e8:3b:5c:d1,mild,1st_floor
88:66:a5:3b:ce:4f,e4:a7:a0:99:dd:dd,mild,1st_floor
88:66:a5:3b:ce:4f,9c:da:3e:7f:8e:bf,mild,1st_floor
88:66:a5:3b:ce:4f,88:66:a5:1e:b0:b2,mild,1st_floor
88:66:a5:3b:ce:4f,90:61:ae:25:4f:77,mild,1st_floor
88:66:a5:3b:ce:4f,9c:da:3e:7f:a0:ee,mild,1st_floor
88:66:a5:3b:ce:4f,ec:ad:b8:7e:23:e2,mild,1st_floor
88:66:a5:3b:ce:4f,6c:c7:ec:36:92:15,mild,1st_floor
88:66:a5:3b:ce:4f,8c:f5:a3:ce:1e:dc,mild,1st_floor
88:66:a5:3b:ce:4f,48:45:20:37:cf:b7,mild,1st_floor
